id,year,epi_week,from_date,to_date,state,city,disease,deaths
27465,1895,189533,1895-08-11,1895-08-17,PA,ALTOONA,TUBERCULOSIS,3
27466,1895,189533,1895-08-10,1895-08-16,GA,AUGUSTA,TUBERCULOSIS,2
27467,1895,189533,1895-08-10,1895-08-16,GA,AUGUSTA,TYPHOID FEVER,2
27468,1895,189534,1895-08-18,1895-08-24,MD,BALTIMORE,TUBERCULOSIS,16
27469,1895,189534,1895-08-18,1895-08-24,MD,BALTIMORE,TYPHOID FEVER,4
27470,1895,189534,1895-08-18,1895-08-24,MD,BALTIMORE,DIPHTHERIA,6
27471,1895,189534,1895-08-18,1895-08-24,MD,BALTIMORE,WHOOPING COUGH,1
27472,1895,189534,1895-08-18,1895-08-24,NY,BINGHAMTON,TUBERCULOSIS,1
27473,1895,189534,1895-08-18,1895-08-24,NY,BINGHAMTON,TYPHOID FEVER,1
27474,1895,189534,1895-08-18,1895-08-24,MA,BOSTON,TUBERCULOSIS,25
27475,1895,189534,1895-08-18,1895-08-24,MA,BOSTON,TYPHOID FEVER,6
27476,1895,189534,1895-08-18,1895-08-24,MA,BOSTON,SCARLET FEVER,1
27477,1895,189534,1895-08-18,1895-08-24,MA,BOSTON,DIPHTHERIA,13
27478,1895,189533,1895-08-11,1895-08-17,PA,BRADDOCK,TYPHOID FEVER,1
27479,1895,189533,1895-08-11,1895-08-17,MA,BROCKTON,TUBERCULOSIS,1
27480,1895,189534,1895-08-18,1895-08-24,NY,BROOKLYN,TUBERCULOSIS,39
27481,1895,189534,1895-08-18,1895-08-24,NY,BROOKLYN,TYPHOID FEVER,4
27482,1895,189534,1895-08-18,1895-08-24,NY,BROOKLYN,SCARLET FEVER,1
27483,1895,189534,1895-08-18,1895-08-24,NY,BROOKLYN,DIPHTHERIA,14
27484,1895,189534,1895-08-18,1895-08-24,NY,BROOKLYN,WHOOPING COUGH,7
27485,1895,189534,1895-08-18,1895-08-24,MA,CAMBRIDGE,TUBERCULOSIS,4
27486,1895,189534,1895-08-18,1895-08-24,MA,CAMBRIDGE,TYPHOID FEVER,1
27487,1895,189534,1895-08-18,1895-08-24,MA,CAMBRIDGE,WHOOPING COUGH,1
27488,1895,189532,1895-08-04,1895-08-10,SC,CHARLESTON,TUBERCULOSIS,5
27489,1895,189532,1895-08-04,1895-08-10,SC,CHARLESTON,TYPHOID FEVER,1
27490,1895,189533,1895-08-11,1895-08-17,SC,CHARLESTON,TUBERCULOSIS,2
27491,1895,189534,1895-08-17,1895-08-23,OH,CINCINNATI,TUBERCULOSIS,9
27492,1895,189534,1895-08-17,1895-08-23,OH,CINCINNATI,TYPHOID FEVER,3
27493,1895,189534,1895-08-17,1895-08-23,OH,CINCINNATI,DIPHTHERIA,2
27494,1895,189534,1895-08-17,1895-08-23,OH,CINCINNATI,WHOOPING COUGH,1
27495,1895,189534,1895-08-18,1895-08-24,OH,CLEVELAND,TUBERCULOSIS,5
27496,1895,189534,1895-08-18,1895-08-24,OH,CLEVELAND,TYPHOID FEVER,2
27497,1895,189534,1895-08-18,1895-08-24,OH,CLEVELAND,DIPHTHERIA,1
27498,1895,189534,1895-08-18,1895-08-24,IN,COLUMBUS,TUBERCULOSIS,1
27499,1895,189534,1895-08-18,1895-08-24,OH,COLUMBUS,TUBERCULOSIS,2
27500,1895,189534,1895-08-18,1895-08-24,OH,COLUMBUS,TYPHOID FEVER,2
27501,1895,189534,1895-08-18,1895-08-24,OH,COLUMBUS,SCARLET FEVER,2
27502,1895,189533,1895-08-11,1895-08-17,IA,COUNCIL BLUFFS,TUBERCULOSIS,1
27503,1895,189534,1895-08-16,1895-08-22,OH,DAYTON,TUBERCULOSIS,3
27504,1895,189534,1895-08-16,1895-08-22,OH,DAYTON,TYPHOID FEVER,2
27505,1895,189533,1895-08-11,1895-08-17,MA,EVERETT,DIPHTHERIA,1
27506,1895,189534,1895-08-18,1895-08-24,MA,FALL RIVER,TUBERCULOSIS,3
27507,1895,189534,1895-08-18,1895-08-24,MA,FALL RIVER,TYPHOID FEVER,1
27508,1895,189534,1895-08-18,1895-08-24,MI,GRAND RAPIDS,TUBERCULOSIS,1
27509,1895,189533,1895-08-11,1895-08-17,NJ,HOBOKEN,TUBERCULOSIS,1
27510,1895,189533,1895-08-11,1895-08-17,NJ,HOBOKEN,TYPHOID FEVER,1
27511,1895,189533,1895-08-11,1895-08-17,NJ,HOBOKEN,SCARLET FEVER,1
27512,1895,189533,1895-08-11,1895-08-17,NJ,HOBOKEN,DIPHTHERIA,2
27513,1895,189533,1895-08-11,1895-08-17,NY,JAMESTOWN,TUBERCULOSIS,1
27514,1895,189532,1895-08-05,1895-08-11,NJ,JERSEY CITY,TUBERCULOSIS,7
27515,1895,189532,1895-08-05,1895-08-11,NJ,JERSEY CITY,TYPHOID FEVER,2
27516,1895,189532,1895-08-05,1895-08-11,NJ,JERSEY CITY,SCARLET FEVER,1
27517,1895,189532,1895-08-05,1895-08-11,NJ,JERSEY CITY,DIPHTHERIA,3
27518,1895,189532,1895-08-05,1895-08-11,NJ,JERSEY CITY,WHOOPING COUGH,1
27519,1895,189533,1895-08-12,1895-08-18,NJ,JERSEY CITY,TUBERCULOSIS,5
27520,1895,189533,1895-08-12,1895-08-18,NJ,JERSEY CITY,TYPHOID FEVER,3
27521,1895,189533,1895-08-12,1895-08-18,NJ,JERSEY CITY,SCARLET FEVER,1
27522,1895,189533,1895-08-12,1895-08-18,NJ,JERSEY CITY,DIPHTHERIA,2
27523,1895,189533,1895-08-12,1895-08-18,NJ,JERSEY CITY,WHOOPING COUGH,3
27524,1895,189534,1895-08-18,1895-08-24,MA,LOWELL,DIPHTHERIA,2
27525,1895,189534,1895-08-18,1895-08-24,VA,LYNCHBURG,TUBERCULOSIS,2
27526,1895,189534,1895-08-18,1895-08-24,VA,LYNCHBURG,TYPHOID FEVER,1
27527,1895,189533,1895-08-11,1895-08-17,OH,MASSILLON,SCARLET FEVER,1
27528,1895,189533,1895-08-11,1895-08-17,PA,MCKEESPORT,TYPHOID FEVER,2
27529,1895,189534,1895-08-18,1895-08-24,MA,MEDFORD,DIPHTHERIA,1
27530,1895,189534,1895-08-18,1895-08-24,TN,MEMPHIS,TUBERCULOSIS,4
27531,1895,189534,1895-08-18,1895-08-24,TN,MEMPHIS,TYPHOID FEVER,1
27532,1895,189534,1895-08-20,1895-08-26,MA,MILFORD,TUBERCULOSIS,1
27533,1895,189534,1895-08-18,1895-08-24,WI,MILWAUKEE,TUBERCULOSIS,6
27534,1895,189534,1895-08-18,1895-08-24,WI,MILWAUKEE,TYPHOID FEVER,2
27535,1895,189534,1895-08-18,1895-08-24,WI,MILWAUKEE,DIPHTHERIA,2
27536,1895,189533,1895-08-11,1895-08-17,MN,MINNEAPOLIS,TUBERCULOSIS,4
27537,1895,189533,1895-08-11,1895-08-17,MN,MINNEAPOLIS,TYPHOID FEVER,6
27538,1895,189533,1895-08-11,1895-08-17,MN,MINNEAPOLIS,DIPHTHERIA,3
27539,1895,189533,1895-08-11,1895-08-17,MN,MINNEAPOLIS,WHOOPING COUGH,4
27540,1895,189531,1895-07-28,1895-08-03,NY,MOUNT VERNON,DIPHTHERIA,1
27541,1895,189531,1895-07-28,1895-08-03,NY,MOUNT VERNON,WHOOPING COUGH,2
27542,1895,189534,1895-08-18,1895-08-24,TN,NASHVILLE,TUBERCULOSIS,4
27543,1895,189534,1895-08-18,1895-08-24,TN,NASHVILLE,TYPHOID FEVER,2
27544,1895,189534,1895-08-18,1895-08-24,TN,NASHVILLE,DIPHTHERIA,1
27545,1895,189534,1895-08-18,1895-08-24,TN,NASHVILLE,WHOOPING COUGH,1
27546,1895,189534,1895-08-18,1895-08-24,MA,NEW BEDFORD,TYPHOID FEVER,1
27547,1895,189534,1895-08-16,1895-08-22,CT,NEW HAVEN,TUBERCULOSIS,5
27548,1895,189534,1895-08-16,1895-08-22,CT,NEW HAVEN,TYPHOID FEVER,2
27549,1895,189534,1895-08-16,1895-08-22,CT,NEW HAVEN,WHOOPING COUGH,1
27550,1895,189533,1895-08-11,1895-08-17,LA,NEW ORLEANS,TUBERCULOSIS,13
27551,1895,189533,1895-08-11,1895-08-17,LA,NEW ORLEANS,TYPHOID FEVER,1
27552,1895,189534,1895-08-19,1895-08-25,RI,NEWPORT,TUBERCULOSIS,2
27553,1895,189534,1895-08-18,1895-08-24,MA,NEWTON,TUBERCULOSIS,1
27554,1895,189534,1895-08-18,1895-08-24,NY,NEW YORK,TUBERCULOSIS,110
27555,1895,189534,1895-08-18,1895-08-24,NY,NEW YORK,TYPHOID FEVER,14
27556,1895,189534,1895-08-18,1895-08-24,NY,NEW YORK,SCARLET FEVER,4
27557,1895,189534,1895-08-18,1895-08-24,NY,NEW YORK,DIPHTHERIA,27
27558,1895,189534,1895-08-18,1895-08-24,NY,NEW YORK,WHOOPING COUGH,9
27559,1895,189534,1895-08-18,1895-08-24,MA,NORTH ATTLEBORO,TUBERCULOSIS,1
27560,1895,189534,1895-08-18,1895-08-24,NE,OMAHA,TUBERCULOSIS,1
27561,1895,189533,1895-08-11,1895-08-17,FL,PENSACOLA,TUBERCULOSIS,1
27562,1895,189533,1895-08-11,1895-08-17,FL,PENSACOLA,TYPHOID FEVER,1
27563,1895,189533,1895-08-11,1895-08-17,PA,PHILADELPHIA,TUBERCULOSIS,57
27564,1895,189533,1895-08-11,1895-08-17,PA,PHILADELPHIA,TYPHOID FEVER,16
27565,1895,189533,1895-08-11,1895-08-17,PA,PHILADELPHIA,SCARLET FEVER,1
27566,1895,189533,1895-08-11,1895-08-17,PA,PHILADELPHIA,DIPHTHERIA,13
27567,1895,189533,1895-08-11,1895-08-17,PA,PHILADELPHIA,WHOOPING COUGH,7
27568,1895,189534,1895-08-18,1895-08-24,MA,PITTSFIELD,TUBERCULOSIS,1
27569,1895,189534,1895-08-18,1895-08-24,NY,POUGHKEEPSIE,TYPHOID FEVER,1
27570,1895,189534,1895-08-18,1895-08-24,RI,PROVIDENCE,TUBERCULOSIS,9
27571,1895,189534,1895-08-18,1895-08-24,RI,PROVIDENCE,TYPHOID FEVER,2
27572,1895,189533,1895-08-11,1895-08-17,CO,PUEBLO,TUBERCULOSIS,1
27573,1895,189534,1895-08-20,1895-08-26,PA,READING,TYPHOID FEVER,1
27574,1895,189533,1895-08-11,1895-08-17,VA,RICHMOND,TUBERCULOSIS,3
27575,1895,189533,1895-08-11,1895-08-17,VA,RICHMOND,TYPHOID FEVER,2
27576,1895,189534,1895-08-18,1895-08-24,VA,RICHMOND,TYPHOID FEVER,1
27577,1895,189533,1895-08-11,1895-08-17,UT,SALT LAKE CITY,WHOOPING COUGH,1
27578,1895,189533,1895-08-11,1895-08-17,CA,SAN FRANCISCO,TUBERCULOSIS,13
27579,1895,189534,1895-08-18,1895-08-24,PA,SCRANTON,TUBERCULOSIS,1
27580,1895,189534,1895-08-18,1895-08-24,PA,SCRANTON,TYPHOID FEVER,2
27581,1895,189534,1895-08-18,1895-08-24,PA,SCRANTON,DIPHTHERIA,1
27582,1895,189534,1895-08-18,1895-08-24,PA,SCRANTON,WHOOPING COUGH,1
27583,1895,189532,1895-08-04,1895-08-10,WA,SEATTLE,TUBERCULOSIS,1
27584,1895,189533,1895-08-11,1895-08-17,WA,SEATTLE,TYPHOID FEVER,2
27585,1895,189534,1895-08-18,1895-08-24,LA,SHREVEPORT,TUBERCULOSIS,1
27586,1895,189534,1895-08-18,1895-08-24,MA,SOMERVILLE,TUBERCULOSIS,2
27587,1895,189534,1895-08-18,1895-08-24,MA,SOMERVILLE,DIPHTHERIA,1
27588,1895,189534,1895-08-19,1895-08-25,PA,SOUTH BETHLEHEM,TUBERCULOSIS,1
27589,1895,189534,1895-08-18,1895-08-24,MA,SPRINGFIELD,TUBERCULOSIS,3
27590,1895,189534,1895-08-18,1895-08-24,MA,SPRINGFIELD,TYPHOID FEVER,1
27591,1895,189533,1895-08-11,1895-08-17,WI,SUPERIOR,DIPHTHERIA,1
27592,1895,189534,1895-08-18,1895-08-24,OH,TIFFIN,DIPHTHERIA,1
27593,1895,189534,1895-08-18,1895-08-24,NY,UTICA,TUBERCULOSIS,6
27594,1895,189534,1895-08-18,1895-08-24,NY,UTICA,TYPHOID FEVER,1
27595,1895,189533,1895-08-11,1895-08-17,DC,WASHINGTON,TUBERCULOSIS,8
27596,1895,189533,1895-08-11,1895-08-17,DC,WASHINGTON,TYPHOID FEVER,7
27597,1895,189533,1895-08-11,1895-08-17,DC,WASHINGTON,DIPHTHERIA,1
27598,1895,189534,1895-08-18,1895-08-24,DE,WILMINGTON,TUBERCULOSIS,5
27599,1895,189534,1895-08-18,1895-08-24,DE,WILMINGTON,TYPHOID FEVER,2
27600,1895,189534,1895-08-18,1895-08-24,MA,WOBURN,SCARLET FEVER,3
27601,1895,189534,1895-08-18,1895-08-24,MA,WOBURN,DIPHTHERIA,1
27602,1895,189533,1895-08-10,1895-08-16,MA,WORCESTER,TUBERCULOSIS,6
27603,1895,189534,1895-08-18,1895-08-24,OH,YOUNGSTOWN,SCARLET FEVER,1
27604,1895,189535,1895-08-25,1895-08-31,PA,ALLEGHENY,TUBERCULOSIS,4
27605,1895,189535,1895-08-25,1895-08-31,PA,ALLEGHENY,TYPHOID FEVER,4
27606,1895,189535,1895-08-25,1895-08-31,PA,ALLEGHENY,SCARLET FEVER,2
27607,1895,189535,1895-08-25,1895-08-31,PA,ALLEGHENY,WHOOPING COUGH,1
27608,1895,189535,1895-08-25,1895-08-31,OH,ASHTABULA,TUBERCULOSIS,1
27609,1895,189534,1895-08-18,1895-08-24,NY,AUBURN,TUBERCULOSIS,1
27610,1895,189534,1895-08-18,1895-08-24,NY,AUBURN,TYPHOID FEVER,1
27611,1895,189534,1895-08-18,1895-08-24,NY,AUBURN,WHOOPING COUGH,1
27612,1895,189535,1895-08-25,1895-08-31,MD,BALTIMORE,TUBERCULOSIS,18
27613,1895,189535,1895-08-25,1895-08-31,MD,BALTIMORE,TYPHOID FEVER,1
27614,1895,189535,1895-08-25,1895-08-31,MD,BALTIMORE,DIPHTHERIA,7
27615,1895,189535,1895-08-25,1895-08-31,MD,BALTIMORE,WHOOPING COUGH,3
27616,1895,189535,1895-08-25,1895-08-31,MA,BOSTON,TUBERCULOSIS,23
27617,1895,189535,1895-08-25,1895-08-31,MA,BOSTON,TYPHOID FEVER,8
27618,1895,189535,1895-08-25,1895-08-31,MA,BOSTON,DIPHTHERIA,11
27619,1895,189535,1895-08-25,1895-08-31,MA,BOSTON,WHOOPING COUGH,3
27620,1895,189534,1895-08-18,1895-08-24,MA,BROCKTON,TUBERCULOSIS,1
27621,1895,189535,1895-08-25,1895-08-31,NY,BROOKLYN,TUBERCULOSIS,34
27622,1895,189535,1895-08-25,1895-08-31,NY,BROOKLYN,TYPHOID FEVER,9
27623,1895,189535,1895-08-25,1895-08-31,NY,BROOKLYN,SCARLET FEVER,1
27624,1895,189535,1895-08-25,1895-08-31,NY,BROOKLYN,DIPHTHERIA,17
27625,1895,189535,1895-08-25,1895-08-31,NY,BROOKLYN,WHOOPING COUGH,18
27626,1895,189534,1895-08-18,1895-08-24,VT,BURLINGTON,SCARLET FEVER,1
27627,1895,189535,1895-08-25,1895-08-31,MA,CAMBRIDGE,TUBERCULOSIS,2
27628,1895,189535,1895-08-25,1895-08-31,MA,CAMBRIDGE,DIPHTHERIA,1
27629,1895,189534,1895-08-18,1895-08-24,SC,CHARLESTON,TUBERCULOSIS,5
27630,1895,189534,1895-08-18,1895-08-24,PA,CHESTER,DIPHTHERIA,1
27631,1895,189535,1895-08-25,1895-08-31,PA,CHESTER,TUBERCULOSIS,1
27632,1895,189535,1895-08-25,1895-08-31,PA,CHESTER,TYPHOID FEVER,1
27633,1895,189535,1895-08-24,1895-08-30,OH,CINCINNATI,TUBERCULOSIS,8
27634,1895,189535,1895-08-24,1895-08-30,OH,CINCINNATI,DIPHTHERIA,1
27635,1895,189535,1895-08-24,1895-08-30,OH,CINCINNATI,WHOOPING COUGH,1
27636,1895,189535,1895-08-25,1895-08-31,OH,CLEVELAND,TUBERCULOSIS,13
27637,1895,189535,1895-08-25,1895-08-31,OH,CLEVELAND,TYPHOID FEVER,3
27638,1895,189535,1895-08-25,1895-08-31,OH,CLEVELAND,SCARLET FEVER,1
27639,1895,189535,1895-08-25,1895-08-31,OH,COLUMBUS,TUBERCULOSIS,3
27640,1895,189535,1895-08-25,1895-08-31,OH,COLUMBUS,TYPHOID FEVER,2
27641,1895,189535,1895-08-23,1895-08-29,OH,DAYTON,TUBERCULOSIS,3
27642,1895,189535,1895-08-23,1895-08-29,OH,DAYTON,TYPHOID FEVER,1
27643,1895,189532,1895-08-04,1895-08-10,CO,DENVER,TUBERCULOSIS,6
27644,1895,189532,1895-08-04,1895-08-10,CO,DENVER,TYPHOID FEVER,1
27645,1895,189532,1895-08-04,1895-08-10,CO,DENVER,SCARLET FEVER,1
27646,1895,189535,1895-08-25,1895-08-31,MA,FALL RIVER,TUBERCULOSIS,5
27647,1895,189535,1895-08-25,1895-08-31,MI,GRAND RAPIDS,TUBERCULOSIS,2
27648,1895,189535,1895-08-25,1895-08-31,MI,GRAND RAPIDS,TYPHOID FEVER,1
27649,1895,189535,1895-08-25,1895-08-31,MI,GRAND RAPIDS,SCARLET FEVER,1
27650,1895,189532,1895-08-04,1895-08-10,MA,HAVERHILL,TUBERCULOSIS,1
27651,1895,189533,1895-08-11,1895-08-17,MA,HAVERHILL,TUBERCULOSIS,3
27652,1895,189535,1895-08-25,1895-08-31,MA,HAVERHILL,TUBERCULOSIS,1
27653,1895,189534,1895-08-18,1895-08-24,NJ,HOBOKEN,TUBERCULOSIS,1
27654,1895,189534,1895-08-18,1895-08-24,NJ,HOBOKEN,TYPHOID FEVER,1
27655,1895,189534,1895-08-18,1895-08-24,NJ,HOBOKEN,SCARLET FEVER,2
27656,1895,189534,1895-08-18,1895-08-24,NJ,HOBOKEN,DIPHTHERIA,1
27657,1895,189534,1895-08-19,1895-08-25,NJ,JERSEY CITY,TUBERCULOSIS,11
27658,1895,189534,1895-08-19,1895-08-25,NJ,JERSEY CITY,DIPHTHERIA,1
27659,1895,189534,1895-08-19,1895-08-25,NJ,JERSEY CITY,WHOOPING COUGH,1
27660,1895,189535,1895-08-25,1895-08-31,PA,JOHNSTOWN,TUBERCULOSIS,1
27661,1895,189534,1895-08-18,1895-08-24,MI,KALAMAZOO,TUBERCULOSIS,1
27662,1895,189535,1895-08-25,1895-08-31,MA,LOWELL,TUBERCULOSIS,3
27663,1895,189535,1895-08-25,1895-08-31,MA,LOWELL,WHOOPING COUGH,1
27664,1895,189535,1895-08-25,1895-08-31,VA,LYNCHBURG,TUBERCULOSIS,1
27665,1895,189534,1895-08-18,1895-08-24,PA,MCKEESPORT,TYPHOID FEVER,1
27666,1895,189535,1895-08-25,1895-08-31,TN,MEMPHIS,TUBERCULOSIS,4
27667,1895,189535,1895-08-25,1895-08-31,TN,MEMPHIS,TYPHOID FEVER,2
27668,1895,189535,1895-08-25,1895-08-31,MA,MEDFORD,TYPHOID FEVER,1
27669,1895,189534,1895-08-18,1895-08-24,MN,MINNEAPOLIS,TUBERCULOSIS,2
27670,1895,189534,1895-08-18,1895-08-24,MN,MINNEAPOLIS,TYPHOID FEVER,3
27671,1895,189534,1895-08-18,1895-08-24,MN,MINNEAPOLIS,DIPHTHERIA,1
27672,1895,189534,1895-08-18,1895-08-24,MN,MINNEAPOLIS,WHOOPING COUGH,1
27673,1895,189535,1895-08-25,1895-08-31,TN,NASHVILLE,TUBERCULOSIS,5
27674,1895,189535,1895-08-25,1895-08-31,TN,NASHVILLE,SCARLET FEVER,3
27675,1895,189535,1895-08-25,1895-08-31,TN,NASHVILLE,DIPHTHERIA,1
27676,1895,189535,1895-08-25,1895-08-31,TN,NASHVILLE,WHOOPING COUGH,1
27677,1895,189535,1895-08-25,1895-08-31,MA,NEW BEDFORD,TUBERCULOSIS,1
27678,1895,189535,1895-08-25,1895-08-31,NJ,NEW BRUNSWICK,TUBERCULOSIS,1
27679,1895,189535,1895-08-23,1895-08-29,CT,NEW HAVEN,TUBERCULOSIS,1
27680,1895,189534,1895-08-18,1895-08-24,LA,NEW ORLEANS,TUBERCULOSIS,17
27681,1895,189534,1895-08-18,1895-08-24,LA,NEW ORLEANS,TYPHOID FEVER,2
27682,1895,189534,1895-08-18,1895-08-24,LA,NEW ORLEANS,DIPHTHERIA,2
27683,1895,189534,1895-08-18,1895-08-24,LA,NEW ORLEANS,WHOOPING COUGH,2
27684,1895,189535,1895-08-25,1895-08-31,RI,NEWPORT,TUBERCULOSIS,1
27685,1895,189535,1895-08-25,1895-08-31,NY,NEW YORK,TUBERCULOSIS,106
27686,1895,189535,1895-08-25,1895-08-31,NY,NEW YORK,TYPHOID FEVER,5
27687,1895,189535,1895-08-25,1895-08-31,NY,NEW YORK,SCARLET FEVER,4
27688,1895,189535,1895-08-25,1895-08-31,NY,NEW YORK,DIPHTHERIA,21
27689,1895,189535,1895-08-25,1895-08-31,NY,NEW YORK,WHOOPING COUGH,10
27690,1895,189534,1895-08-18,1895-08-24,MA,NORTHAMPTON,TUBERCULOSIS,2
27691,1895,189535,1895-08-25,1895-08-31,NE,OMAHA,TUBERCULOSIS,2
27692,1895,189535,1895-08-25,1895-08-31,NE,OMAHA,TYPHOID FEVER,1
27693,1895,189534,1895-08-18,1895-08-24,PA,PHILADELPHIA,TUBERCULOSIS,53
27694,1895,189534,1895-08-18,1895-08-24,PA,PHILADELPHIA,TYPHOID FEVER,9
27695,1895,189534,1895-08-18,1895-08-24,PA,PHILADELPHIA,DIPHTHERIA,20
27696,1895,189534,1895-08-18,1895-08-24,PA,PHILADELPHIA,WHOOPING COUGH,7
27697,1895,189535,1895-08-25,1895-08-31,RI,PROVIDENCE,TYPHOID FEVER,1
27698,1895,189535,1895-08-25,1895-08-31,RI,PROVIDENCE,SCARLET FEVER,2
27699,1895,189535,1895-08-25,1895-08-31,RI,PROVIDENCE,DIPHTHERIA,3
27700,1895,189534,1895-08-18,1895-08-24,CO,PUEBLO,TYPHOID FEVER,2
27701,1895,189535,1895-08-25,1895-08-31,VA,RICHMOND,TUBERCULOSIS,2
27702,1895,189535,1895-08-25,1895-08-31,VA,RICHMOND,TYPHOID FEVER,1
27703,1895,189534,1895-08-18,1895-08-24,MO,ST LOUIS,TUBERCULOSIS,15
27704,1895,189534,1895-08-18,1895-08-24,MO,ST LOUIS,TYPHOID FEVER,6
27705,1895,189534,1895-08-18,1895-08-24,MO,ST LOUIS,DIPHTHERIA,14
27706,1895,189534,1895-08-18,1895-08-24,UT,SALT LAKE CITY,DIPHTHERIA,1
27707,1895,189534,1895-08-18,1895-08-24,CA,SAN FRANCISCO,TUBERCULOSIS,12
27708,1895,189534,1895-08-18,1895-08-24,CA,SAN FRANCISCO,TYPHOID FEVER,2
27709,1895,189534,1895-08-18,1895-08-24,CA,SAN FRANCISCO,DIPHTHERIA,1
27710,1895,189534,1895-08-18,1895-08-24,CA,SANTA BARBARA,TUBERCULOSIS,2
27711,1895,189534,1895-08-18,1895-08-24,SD,SIOUX FALLS,TUBERCULOSIS,1
27712,1895,189535,1895-08-25,1895-08-31,MA,SOMERVILLE,TUBERCULOSIS,3
27713,1895,189535,1895-08-25,1895-08-31,MA,SOMERVILLE,TYPHOID FEVER,1
27714,1895,189535,1895-08-25,1895-08-31,MA,SOMERVILLE,DIPHTHERIA,1
27715,1895,189535,1895-08-25,1895-08-31,MA,SPRINGFIELD,TUBERCULOSIS,2
27716,1895,189534,1895-08-18,1895-08-24,DC,WASHINGTON,TUBERCULOSIS,11
27717,1895,189534,1895-08-18,1895-08-24,DC,WASHINGTON,TYPHOID FEVER,4
27718,1895,189534,1895-08-18,1895-08-24,DC,WASHINGTON,DIPHTHERIA,3
27719,1895,189534,1895-08-18,1895-08-24,DC,WASHINGTON,WHOOPING COUGH,1
27720,1895,189535,1895-08-25,1895-08-31,DE,WILMINGTON,TUBERCULOSIS,2
27721,1895,189535,1895-08-25,1895-08-31,DE,WILMINGTON,WHOOPING COUGH,1
27722,1895,189534,1895-08-18,1895-08-24,MN,WINONA,TUBERCULOSIS,1
27723,1895,189534,1895-08-17,1895-08-23,MA,WORCESTER,TUBERCULOSIS,2
27724,1895,189534,1895-08-17,1895-08-23,MA,WORCESTER,TYPHOID FEVER,1
27725,1895,189534,1895-08-17,1895-08-23,MA,WORCESTER,DIPHTHERIA,1
27726,1895,189535,1895-08-24,1895-08-30,NY,YONKERS,TUBERCULOSIS,3
27727,1895,189535,1895-08-24,1895-08-30,NY,YONKERS,DIPHTHERIA,2
27728,1895,189535,1895-08-24,1895-08-30,NY,YONKERS,WHOOPING COUGH,1
27729,1895,189535,1895-08-25,1895-08-31,OH,YOUNGSTOWN,SCARLET FEVER,3
27730,1895,189536,1895-09-01,1895-09-07,PA,ALLEGHENY,TUBERCULOSIS,3
27731,1895,189536,1895-09-01,1895-09-07,PA,ALLEGHENY,TYPHOID FEVER,5
27732,1895,189536,1895-09-01,1895-09-07,PA,ALLEGHENY,DIPHTHERIA,1
27733,1895,189536,1895-09-01,1895-09-07,PA,ALLEGHENY,WHOOPING COUGH,1
27734,1895,189535,1895-08-24,1895-08-30,GA,AUGUSTA,TYPHOID FEVER,2
27735,1895,189536,1895-09-01,1895-09-07,MD,BALTIMORE,TUBERCULOSIS,19
27736,1895,189536,1895-09-01,1895-09-07,MD,BALTIMORE,TYPHOID FEVER,2
27737,1895,189536,1895-09-01,1895-09-07,MD,BALTIMORE,DIPHTHERIA,9
27738,1895,189535,1895-08-25,1895-08-31,MI,BATTLE CREEK,TYPHOID FEVER,1
27739,1895,189536,1895-09-01,1895-09-07,MI,BATTLE CREEK,TUBERCULOSIS,1
27740,1895,189535,1895-08-25,1895-08-31,IL,BELLEVILLE,TUBERCULOSIS,1
27741,1895,189536,1895-09-01,1895-09-07,MA,BEVERLY,DIPHTHERIA,1
27742,1895,189536,1895-09-01,1895-09-07,NY,BINGHAMTON,TUBERCULOSIS,1
27743,1895,189536,1895-09-01,1895-09-07,NY,BINGHAMTON,DIPHTHERIA,1
27744,1895,189536,1895-09-01,1895-09-07,MA,BOSTON,TUBERCULOSIS,19
27745,1895,189536,1895-09-01,1895-09-07,MA,BOSTON,TYPHOID FEVER,7
27746,1895,189536,1895-09-01,1895-09-07,MA,BOSTON,SCARLET FEVER,1
27747,1895,189536,1895-09-01,1895-09-07,MA,BOSTON,DIPHTHERIA,11
27748,1895,189536,1895-09-01,1895-09-07,MA,BOSTON,WHOOPING COUGH,1
27749,1895,189535,1895-08-25,1895-08-31,MA,BROCKTON,TUBERCULOSIS,1
27750,1895,189536,1895-09-01,1895-09-07,NY,BROOKLYN,TUBERCULOSIS,51
27751,1895,189536,1895-09-01,1895-09-07,NY,BROOKLYN,TYPHOID FEVER,8
27752,1895,189536,1895-09-01,1895-09-07,NY,BROOKLYN,SCARLET FEVER,1
27753,1895,189536,1895-09-01,1895-09-07,NY,BROOKLYN,DIPHTHERIA,25
27754,1895,189536,1895-09-01,1895-09-07,NY,BROOKLYN,WHOOPING COUGH,9
27755,1895,189535,1895-08-25,1895-08-31,PA,BUTLER,TYPHOID FEVER,1
27756,1895,189536,1895-09-01,1895-09-07,PA,BUTLER,SCARLET FEVER,1
27757,1895,189536,1895-09-01,1895-09-07,MA,CAMBRIDGE,TUBERCULOSIS,6
27758,1895,189536,1895-09-01,1895-09-07,MA,CAMBRIDGE,DIPHTHERIA,2
27759,1895,189535,1895-08-25,1895-08-31,SC,CHARLESTON,TUBERCULOSIS,5
27760,1895,189535,1895-08-25,1895-08-31,SC,CHARLESTON,TYPHOID FEVER,2
27761,1895,189535,1895-08-25,1895-08-31,SC,CHARLESTON,DIPHTHERIA,1
